Customer ID,CIBIL ID,Customer Name,Age,Gender,Marital Status,PAN Number,Phone,Email,Address,Type of Property (Rented/Owned),Postal code,Education level,Employment Status,Experience,Salary,CIBIL Score,Product Type,Loan Amount,Interest Rate,Loan Tenure,Eligibility (0/1)
HDFC-CUST-0450,70962914,Pranav Verma,26,Female,Single,PKBYX7741E,8077464301,pranavverma99@icici.com,"Hyderabad, Telangana",Owned,500001,Graduate,Salaried,6,38985,737,Gold Credit Card Loan,147000,17.29,36,1
HDFC-CUST-0451,931485357,Reyansh Agarwal,33,Female,Single,YFXKM9429F,6013248934,reyanshagarwal79@icici.com,"Pune, Maharashtra",Owned,411045,Postgraduate,Government,7,19780,703,Gold Personal Loan,86000,11.92,18,1
HDFC-CUST-0452,885811591,Ishaan Tiwari,42,Female,Single,WHBVL2046D,9411476110,ishaantiwari30@gmail.com,"Delhi, Delhi",Owned,110001,12th Pass,Salaried,13,75177,745,Gold Credit Card Loan,433000,18.69,42,1
HDFC-CUST-0453,474924717,Sara Joshi,26,Female,Married,RLTWG8215R,8435474756,sarajoshi61@gmail.com,"Pune, Maharashtra",Owned,411014,Diploma,Salaried,7,25432,632,Silver Personal Loan,50000,18.63,18,1
HDFC-CUST-0454,334505724,Isha Sharma,38,Female,Single,CVEQI1966A,8541257571,ishasharma83@yahoo.com,"Bengaluru, Karnataka",Rented,560001,10th Pass,Salaried,16,28847,821,Platinum Credit Card Loan,127000,12.99,36,1
HDFC-CUST-0455,662454896,Yashvi Sawant,30,Female,Married,WYDXW7962R,9956521837,yashvisawant75@icici.com,"Aurangabad, Maharashtra",Owned,431001,Postgraduate,Government,8,35636,714,Gold Personal Loan,198000,12.41,30,1
HDFC-CUST-0456,488151906,Meera Kulkarni,28,Female,Married,GOLMO9194M,6906945316,meerakulkarni65@icici.com,"Ahmedabad, Gujarat",Rented,380001,Postgraduate,Salaried,0,79527,798,Platinum Credit Card Loan,347000,13.32,36,1
HDFC-CUST-0457,935138266,Ananya Pawar,33,Male,Single,EQGBH0839M,8650125733,ananyapawar42@yahoo.com,"Delhi, Delhi",Owned,110001,Postgraduate,Salaried,9,15000,744,Gold Personal Loan,61000,12.0,18,1
HDFC-CUST-0458,825732955,Arnav Sawant,26,Female,Married,VFYOX5142V,8177919391,arnavsawant85@yahoo.com,"Kolhapur, Maharashtra",Rented,416003,Diploma,Salaried,8,192050,752,Gold Credit Card Loan,941000,16.83,48,1
HDFC-CUST-0459,118327033,Kavya Shah,30,Female,Single,QNYYO0346I,7036888089,kavyashah86@rediffmail.com,"Pune, Maharashtra",Owned,411014,12th Pass,Salaried,11,67823,760,Gold Personal Loan,420000,10.45,30,1
HDFC-CUST-0460,970346915,Reyansh Das,24,Female,Single,IICSJ8848Q,6248092866,reyanshdas23@outlook.com,"Kolhapur, Maharashtra",Owned,416003,Diploma,Salaried,9,44723,751,Gold Credit Card Loan,153000,15.54,30,1
HDFC-CUST-0461,281759826,Navya Thakur,50,Male,Married,VTAJG5574E,8597498547,navyathakur78@rediffmail.com,"Nashik, Maharashtra",Rented,422001,Postgraduate,Salaried,5,38917,765,Gold Personal Loan,187000,10.5,30,1
HDFC-CUST-0462,188878003,Vaishnavi Menon,34,Female,Married,ISPED9998N,8090013658,vaishnavimenon19@yahoo.com,"Pune, Maharashtra",Owned,411045,Graduate,Salaried,1,46139,813,Platinum Credit Card Loan,216000,13.14,42,1
HDFC-CUST-0463,718979290,Aditya Pawar,28,Male,Married,LTRHH5636W,9196948772,adityapawar62@yahoo.com,"Noida, Uttar Pradesh",Rented,201301,Graduate,Salaried,5,51906,734,Gold Personal Loan,228000,11.47,48,1
HDFC-CUST-0464,113429521,Rohan Yadav,36,Male,Married,EBFDV0303A,6544253574,rohanyadav21@rediffmail.com,"Kolhapur, Maharashtra",Owned,416003,Graduate,Government,3,66274,770,Platinum Credit Card Loan,507000,13.94,48,1
HDFC-CUST-0465,999315567,Ayaan Chauhan,33,Male,Single,QNURL8573R,7796142472,ayaanchauhan82@icici.com,"Hyderabad, Telangana",Owned,500001,Graduate,Self-Employed,4,60730,714,Gold Personal Loan,181000,11.92,18,1
HDFC-CUST-0466,203859471,Ishaan Deshmukh,32,Female,Married,RPQGO2167H,7392174741,ishaandeshmukh60@outlook.com,"Kolhapur, Maharashtra",Owned,416003,Graduate,Salaried,8,41832,821,Platinum Credit Card Loan,166000,13.09,12,1
HDFC-CUST-0467,737851825,Meera Tripathi,39,Female,Single,OLEIR5797G,9781995106,meeratripathi22@yahoo.com,"Pune, Maharashtra",Owned,411045,12th Pass,Self-Employed,13,41678,673,Silver Personal Loan,0,0.0,0,0
HDFC-CUST-0468,812788015,Yashvi Gaikwad,40,Female,Single,FTSJN1630Y,6223968851,yashvigaikwad18@outlook.com,"Delhi, Delhi",Owned,110001,Graduate,Government,8,44503,846,Platinum Credit Card Loan,263000,13.11,36,1
HDFC-CUST-0469,471176131,Vaishnavi Mehta,30,Male,Single,FHWNB8959C,7646136711,vaishnavimehta97@rediffmail.com,"Nagpur, Maharashtra",Owned,440001,Postgraduate,Retired,1,25400,717,Gold Personal Loan,66000,12.29,18,1
HDFC-CUST-0470,171005359,Rudra Iyer,29,Male,Married,ADITN4297G,6213201663,rudraiyer76@gmail.com,"Gurugram, Haryana",Owned,122001,Graduate,Salaried,8,70511,620,Silver Credit Card Loan,0,0.0,0,0
HDFC-CUST-0471,241195537,Aarav Chauhan,32,Female,Married,DHDVP7397Z,6870975375,aaravchauhan12@gmail.com,"Chennai, Tamil Nadu",Rented,600001,Graduate,Salaried,11,53821,729,Gold Personal Loan,250000,11.43,24,1
HDFC-CUST-0472,859139186,Arnav Pandey,21,Male,Single,BTEDM0164R,9216470454,arnavpandey26@yahoo.com,"Pune, Maharashtra",Owned,411014,Postgraduate,Salaried,4,15000,672,Silver Credit Card Loan,50000,25.24,24,1
HDFC-CUST-0473,824157750,Aarav Reddy,22,Female,Single,BAJXY5744Z,8635732892,aaravreddy23@yahoo.com,"Pune, Maharashtra",Rented,411001,10th Pass,Salaried,5,55525,779,Platinum Personal Loan,279000,8.4,48,1
HDFC-CUST-0474,420083523,Vivaan Shetty,45,Male,Single,KTCEN5586O,6107974104,vivaanshetty41@gmail.com,"Pune, Maharashtra",Owned,411001,Graduate,Salaried,6,44091,674,Silver Credit Card Loan,68000,25.26,30,1
HDFC-CUST-0475,884130218,Kavya Yadav,47,Male,Married,AOENN3442A,7101682489,kavyayadav66@outlook.com,"Noida, Uttar Pradesh",Rented,201301,Diploma,Government,3,47553,689,Gold Personal Loan,107000,13.2,12,1
HDFC-CUST-0476,536731260,Vivaan Iyer,32,Male,Married,KLIIP7705V,9120655907,vivaaniyer99@outlook.com,"Pune, Maharashtra",Owned,411001,Diploma,Salaried,9,32938,588,Silver Credit Card Loan,0,0.0,0,0
HDFC-CUST-0477,426552516,Vaishnavi Mukherjee,39,Female,Married,KPZQQ1568M,8199149452,vaishnavimukherjee32@outlook.com,"Ahmedabad, Gujarat",Owned,380001,Graduate,Government,6,84205,688,Gold Personal Loan,281000,12.71,24,1
HDFC-CUST-0478,376559598,Aarav Patil,36,Female,Single,LZRAM5851C,9016086099,aaravpatil20@yahoo.com,"Pune, Maharashtra",Owned,411045,Graduate,Salaried,8,64241,550,Silver Credit Card Loan,0,0.0,0,0
HDFC-CUST-0479,401820440,Reyansh Pillai,59,Male,Married,NQZYN8899I,8511985729,reyanshpillai74@outlook.com,"Pune, Maharashtra",Rented,411045,Graduate,Salaried,2,27179,609,Silver Personal Loan,0,0.0,0,0
HDFC-CUST-0480,521905144,Rudra Shukla,43,Female,Married,HKTRY5482F,9554759946,rudrashukla44@gmail.com,"Aurangabad, Maharashtra",Rented,431001,12th Pass,Salaried,4,49029,773,Platinum Credit Card Loan,118000,13.21,30,1
HDFC-CUST-0481,425141331,Siya Naidu,33,Male,Single,RVOFS3747Z,9168972632,siyanaidu43@icici.com,"Noida, Uttar Pradesh",Rented,201301,Diploma,Government,9,29528,775,Platinum Personal Loan,124000,8.48,18,1
HDFC-CUST-0482,602285773,Diya Tiwari,26,Male,Married,KODNO7255Q,7681249745,diyatiwari64@gmail.com,"Delhi, Delhi",Owned,110001,12th Pass,Salaried,5,20067,750,Gold Credit Card Loan,50000,16.77,24,1
HDFC-CUST-0483,301205407,Yashvi Singh,21,Male,Married,CFSXI9025D,9380192311,yashvisingh22@rediffmail.com,"Gurugram, Haryana",Owned,122001,Graduate,Salaried,13,29240,652,Silver Personal Loan,68000,17.66,12,1
HDFC-CUST-0484,565829364,Navya Patil,36,Male,Married,POOBO9048E,6244812313,navyapatil58@outlook.com,"Jaipur, Rajasthan",Owned,302001,Postgraduate,Salaried,4,61564,717,Gold Credit Card Loan,158000,18.42,24,1
HDFC-CUST-0485,257534296,Riya Parekh,28,Female,Married,WIPZU0115F,6879298014,riyaparekh64@gmail.com,"Pune, Maharashtra",Owned,411045,10th Pass,Salaried,7,64421,720,Gold Personal Loan,346000,11.46,42,1
HDFC-CUST-0486,341893844,Muhammad More,23,Female,Single,PJAAR5829I,7099629864,muhammadmore62@gmail.com,"Ahmedabad, Gujarat",Rented,380001,Diploma,Salaried,10,51698,639,Silver Credit Card Loan,0,0.0,0,0
HDFC-CUST-0487,206611129,Sara Verma,29,Female,Married,IIFUU0183Z,9878147033,saraverma87@outlook.com,"Aurangabad, Maharashtra",Owned,431001,Graduate,Salaried,0,57479,825,Platinum Personal Loan,414000,7.38,30,1
HDFC-CUST-0488,791815947,Meera Menon,25,Female,Married,MKTPK1170L,8553079045,meeramenon60@rediffmail.com,"Nashik, Maharashtra",Owned,422001,Postgraduate,Salaried,0,51778,781,Platinum Credit Card Loan,222000,14.1,42,1
HDFC-CUST-0489,325315758,Aarav Ghosh,47,Female,Single,SUWQL1112I,7783467854,aaravghosh54@yahoo.com,"Delhi, Delhi",Rented,110001,Graduate,Self-Employed,0,33377,705,Gold Personal Loan,60000,11.67,18,1
HDFC-CUST-0490,477226740,Isha Ghosh,41,Male,Single,YGQHM7880E,7174767966,ishaghosh20@rediffmail.com,"Pune, Maharashtra",Owned,411001,12th Pass,Government,11,59570,722,Gold Credit Card Loan,321000,18.86,48,1
HDFC-CUST-0491,323097610,Siya Sawant,34,Female,Married,VXJAO8079B,8360672751,siyasawant89@yahoo.com,"Hyderabad, Telangana",Rented,500001,Postgraduate,Self-Employed,4,68637,735,Gold Personal Loan,278000,12.25,24,1
HDFC-CUST-0492,251456878,Kavya Pillai,46,Female,Single,NBLZH2632B,7886464716,kavyapillai93@outlook.com,"Jaipur, Rajasthan",Owned,302001,12th Pass,Salaried,16,58325,577,Silver Credit Card Loan,0,0.0,0,0
HDFC-CUST-0493,112524527,Trisha Tiwari,35,Female,Married,NUXTP3947P,6241300757,trishatiwari58@outlook.com,"Ahmedabad, Gujarat",Rented,380001,Postgraduate,Government,4,86978,703,Gold Personal Loan,606000,11.57,36,1
HDFC-CUST-0494,8589671,Ayaan Gupta,27,Female,Single,XEWFE8975G,7101110054,ayaangupta58@gmail.com,"Noida, Uttar Pradesh",Owned,201301,12th Pass,Salaried,7,56999,672,Silver Credit Card Loan,103000,24.57,30,1
HDFC-CUST-0495,17084138,Siya Kulkarni,46,Female,Single,JCBSX2329S,6727751349,siyakulkarni50@gmail.com,"Nagpur, Maharashtra",Rented,440001,Postgraduate,Salaried,12,47684,650,Silver Personal Loan,127000,17.53,24,1
HDFC-CUST-0496,169574507,Aarohi Tiwari,38,Female,Single,BARLZ6400U,9920089228,aarohitiwari79@outlook.com,"Bengaluru, Karnataka",Owned,560001,Postgraduate,Salaried,14,68303,700,Gold Credit Card Loan,238000,17.4,42,1
HDFC-CUST-0497,843858051,Krishna Menon,26,Female,Single,HDNOQ1675R,9556156670,krishnamenon13@outlook.com,"Pune, Maharashtra",Rented,411045,Graduate,Salaried,14,39473,846,Platinum Personal Loan,248000,7.94,42,1
HDFC-CUST-0498,420743105,Reyansh Agarwal,32,Female,Married,TJWQP8109R,6795997359,reyanshagarwal25@rediffmail.com,"Delhi, Delhi",Owned,110001,Diploma,Salaried,11,25737,765,Gold Credit Card Loan,62000,16.99,18,1
HDFC-CUST-0499,181838707,Siya Khan,27,Female,Single,SKDGE6450B,8739156380,siyakhan65@icici.com,"Nagpur, Maharashtra",Owned,440001,Graduate,Salaried,10,36868,680,Gold Personal Loan,122000,12.99,30,1
HDFC-CUST-0500,214399734,Arjun Bhat,23,Male,Married,XKYLF1841F,8882046951,arjunbhat43@rediffmail.com,"Jaipur, Rajasthan",Rented,302001,Postgraduate,Salaried,8,27562,760,Gold Credit Card Loan,65000,16.45,12,1
HDFC-CUST-0501,941095289,Zara Sawant,27,Male,Married,CWTBY6813T,6315072921,zarasawant71@icici.com,"Pune, Maharashtra",Owned,411045,Graduate,Self-Employed,9,115795,742,Platinum Personal Loan,492000,13.25,30,1
HDFC-CUST-0502,342285876,Saanvi Tiwari,38,Female,Married,XZTSZ8239H,8506387750,saanvitiwari74@rediffmail.com,"Thane, Maharashtra",Owned,400601,Postgraduate,Salaried,6,137194,737,Gold Personal Loan,572000,13.39,36,1
HDFC-CUST-0503,579546681,Aarav Deshmukh,35,Female,Married,ZFDRW7235S,7498475570,aaravdeshmukh52@gmail.com,"Kolkata, West Bengal",Rented,700001,Graduate,Salaried,7,159735,687,Gold Credit Card Loan,441000,16.38,36,1
HDFC-CUST-0504,281009883,Krishna Iyer,32,Male,Married,IIKVM0628B,8274449316,krishnaiyer57@icici.com,"Kolhapur, Maharashtra",Rented,416003,PhD,Salaried,6,171932,738,Platinum Credit Card Loan,792000,12.06,24,1
HDFC-CUST-0505,572190436,Karthik Chauhan,41,Male,Single,UCZPD5903Y,8975653115,karthikchauhan39@outlook.com,"Kolhapur, Maharashtra",Owned,416003,Diploma,Salaried,12,159150,700,Platinum Personal Loan,895000,12.91,48,1
HDFC-CUST-0506,371820813,Reyansh Agarwal,32,Female,Married,TJWQP8109R,6795997359,reyanshagarwal25@rediffmail.com,"Delhi, Delhi",Owned,110001,Diploma,Salaried,11,141606,670,Gold Credit Card Loan,508000,17.42,18,1
HDFC-CUST-0507,887110843,Atharv Salunkhe,45,Male,Married,RPDBF3733Q,6165081988,atharvsalunkhe34@rediffmail.com,"Gurugram, Haryana",Owned,122001,Postgraduate,Student,2,143001,658,Gold Credit Card Loan,324000,15.17,42,1
HDFC-CUST-0508,186191493,Trisha Deshmukh,42,Male,Married,GGYYW5996Q,6107743417,trishadeshmukh64@outlook.com,"Nashik, Maharashtra",Rented,422001,Graduate,Salaried,5,180077,730,Platinum Personal Loan,811000,12.51,60,1
HDFC-CUST-0509,913891745,Nisha Chatterjee,36,Female,Married,KTPZV3766P,8588810128,nishachatterjee33@outlook.com,"Gurugram, Haryana",Rented,122001,Graduate,Salaried,6,178953,653,Gold Personal Loan,641000,16.88,48,1
HDFC-CUST-0510,189482491,Yashvi Gupta,37,Male,Single,LXXVV7522V,6303055789,yashvigupta17@rediffmail.com,"Pune, Maharashtra",Owned,411014,Diploma,Salaried,4,192093,663,Platinum Personal Loan,967000,16.23,36,1
HDFC-CUST-0511,559708603,Tanmay Ghosh,44,Female,Single,GRMHC9549R,7397977450,tanmayghosh39@rediffmail.com,"Pune, Maharashtra",Owned,411045,12th Pass,Self-Employed,6,155591,731,Platinum Personal Loan,910000,14.21,30,1
HDFC-CUST-0512,722261376,Mahika Agarwal,35,Female,Single,JSCIW1771V,7056132796,mahikaagarwal66@yahoo.com,"Nashik, Maharashtra",Owned,422001,Graduate,Self-Employed,0,138044,664,Gold Personal Loan,361000,15.75,36,1
HDFC-CUST-0513,857206505,Ayaan Pillai,25,Male,Married,PGIOM4006O,8772681287,ayaanpillai68@rediffmail.com,"Nagpur, Maharashtra",Owned,440001,Diploma,Salaried,5,148190,730,Gold Credit Card Loan,1056000,13.28,36,1
HDFC-CUST-0514,509783328,Aditya More,35,Male,Married,SMYDC1703L,8030404765,adityamore21@yahoo.com,"Delhi, Delhi",Rented,110001,Graduate,Government,7,164505,690,Platinum Credit Card Loan,1102000,15.84,30,1
HDFC-CUST-0515,689324250,Vivaan Parekh,30,Female,Single,UIOIH0508I,6843521225,vivaanparekh17@yahoo.com,"Chennai, Tamil Nadu",Rented,600001,10th Pass,Government,8,135222,711,Gold Credit Card Loan,669000,13.36,42,1
HDFC-CUST-0516,190053374,Saanvi Iyer,41,Male,Single,WXMBB9850K,6957730128,saanviiyer59@icici.com,"Hyderabad, Telangana",Owned,500001,Diploma,Retired,5,170592,750,Platinum Personal Loan,1629000,11.49,24,1
HDFC-CUST-0517,726049887,Kavya Shah,30,Female,Single,QNYYO0346I,7036888089,kavyashah86@rediffmail.com,"Pune, Maharashtra",Owned,411014,12th Pass,Salaried,11,100206,664,Gold Personal Loan,280000,15.05,30,1
HDFC-CUST-0518,271116174,Aditya More,35,Male,Married,SMYDC1703L,8030404765,adityamore21@yahoo.com,"Delhi, Delhi",Rented,110001,Graduate,Government,7,154268,745,Platinum Credit Card Loan,891000,13.27,30,1
HDFC-CUST-0519,871795521,Dhruv Singh,21,Female,Married,EILZR4098F,6595421859,dhruvsingh39@icici.com,"Mumbai, Maharashtra",Rented,400001,10th Pass,Salaried,1,133827,662,Platinum Credit Card Loan,340000,14.92,36,1
HDFC-CUST-0520,901312299,Pranav Pawar,51,Female,Single,CBGCC8525I,7864328641,pranavpawar36@outlook.com,"Ahmedabad, Gujarat",Rented,380001,Postgraduate,Self-Employed,3,164044,711,Gold Personal Loan,1124000,13.79,18,1
HDFC-CUST-0521,773573053,Vaishnavi Menon,34,Female,Married,ISPED9998N,8090013658,vaishnavimenon19@yahoo.com,"Pune, Maharashtra",Owned,411045,Graduate,Salaried,1,142941,724,Platinum Credit Card Loan,586000,12.63,42,1
HDFC-CUST-0522,335283714,Arnav Deshmukh,35,Male,Single,JEUUW0088T,6168487117,arnavdeshmukh35@gmail.com,"Pune, Maharashtra",Rented,411001,Postgraduate,Salaried,10,130080,770,Gold Credit Card Loan,759000,10.68,24,1
HDFC-CUST-0523,928540878,Isha Sharma,43,Female,Single,COKFM3429M,7393326855,ishasharma54@rediffmail.com,"Aurangabad, Maharashtra",Owned,431001,Graduate,Salaried,2,121959,711,Platinum Personal Loan,444000,12.58,12,1
HDFC-CUST-0524,943120422,Rohan Nair,46,Male,Married,YRHQC0427N,7628093713,rohannair63@rediffmail.com,"Bengaluru, Karnataka",Rented,560001,10th Pass,Salaried,10,195839,762,Platinum Personal Loan,663000,10.44,36,1
HDFC-CUST-0525,791648731,Nikita Pillai,41,Male,Single,FHOCG7761T,9734726871,nikitapillai63@outlook.com,"Ahmedabad, Gujarat",Owned,380001,Graduate,Salaried,1,167172,762,Platinum Credit Card Loan,1366000,12.05,18,1
HDFC-CUST-0526,327174085,Nisha Chatterjee,36,Female,Married,KTPZV3766P,8588810128,nishachatterjee33@outlook.com,"Gurugram, Haryana",Rented,122001,Graduate,Salaried,6,100854,778,Gold Personal Loan,416000,10.98,48,1
HDFC-CUST-0527,673505733,Riya Mishra,30,Female,Married,PJSPS3723M,8222640926,riyamishra67@gmail.com,"Jaipur, Rajasthan",Owned,302001,Diploma,Self-Employed,10,170467,772,Gold Personal Loan,861000,10.93,30,1
HDFC-CUST-0528,565397506,Meera Patil,30,Male,Single,SKYQB5649J,7064690423,meerapatil93@yahoo.com,"Nagpur, Maharashtra",Rented,440001,Postgraduate,Salaried,7,122671,746,Gold Credit Card Loan,462000,13.51,24,1
HDFC-CUST-0529,848898099,Kavya More,42,Female,Single,YUDIA6084T,6424721527,kavyamore43@yahoo.com,"Jaipur, Rajasthan",Owned,302001,Diploma,Salaried,7,102811,739,Platinum Credit Card Loan,525000,13.38,12,1
HDFC-CUST-0530,997955761,Kiara Ghosh,28,Male,Married,MJTWF2440G,8050794021,kiaraghosh49@gmail.com,"Chennai, Tamil Nadu",Owned,600001,Postgraduate,Salaried,3,188614,731,Gold Personal Loan,1427000,13.61,30,1
HDFC-CUST-0531,337085688,Kavya Tripathi,28,Female,Single,AOPAY5572H,8751020189,kavyatripathi44@gmail.com,"Delhi, Delhi",Owned,110001,Graduate,Self-Employed,8,121918,691,Gold Credit Card Loan,438000,17.02,48,1
HDFC-CUST-0532,671666426,Aditya Tiwari,37,Male,Married,LRYDM5098P,7618166384,adityatiwari87@yahoo.com,"Pune, Maharashtra",Owned,411001,12th Pass,Salaried,2,102049,778,Platinum Credit Card Loan,435000,11.88,18,1
HDFC-CUST-0533,763607349,Vaishnavi Verma,26,Female,Married,XJYFP8263V,6750560604,vaishnaviverma72@gmail.com,"Pune, Maharashtra",Rented,411045,Graduate,Government,3,107400,748,Gold Personal Loan,771000,13.93,42,1
HDFC-CUST-0534,557109331,Ishaan Menon,26,Male,Single,AXDOZ9789N,9878733896,ishaanmenon28@rediffmail.com,"Ahmedabad, Gujarat",Owned,380001,10th Pass,Salaried,6,159040,765,Gold Credit Card Loan,538000,11.88,24,1
HDFC-CUST-0535,790665343,Rohan Bhat,44,Female,Married,HPEEI3007A,7540986901,rohanbhat27@outlook.com,"Mumbai, Maharashtra",Owned,400001,Diploma,Self-Employed,15,148354,761,Platinum Credit Card Loan,600000,9.91,48,1
HDFC-CUST-0536,742668415,Navya Mehta,33,Female,Married,ICPFE6214O,9621861887,navyamehta54@rediffmail.com,"Bengaluru, Karnataka",Owned,560001,10th Pass,Retired,5,102869,717,Platinum Credit Card Loan,408000,13.64,30,1
HDFC-CUST-0537,165293686,Rudra Iyer,35,Female,Single,FXKFH5430K,9391473928,rudraiyer49@rediffmail.com,"Mumbai, Maharashtra",Owned,400001,10th Pass,Salaried,6,199522,777,Gold Personal Loan,1126000,10.71,18,1
HDFC-CUST-0538,891967770,Krishna Iyer,32,Male,Married,IIKVM0628B,8274449316,krishnaiyer57@icici.com,"Kolhapur, Maharashtra",Rented,416003,PhD,Salaried,6,106893,687,Platinum Credit Card Loan,672000,17.3,24,1
HDFC-CUST-0539,232166290,Krishna Salunkhe,52,Male,Married,MSMTP8450G,8159670139,krishnasalunkhe30@rediffmail.com,"Aurangabad, Maharashtra",Rented,431001,12th Pass,Self-Employed,4,148404,679,Gold Personal Loan,777000,17.17,36,1
HDFC-CUST-0540,865872407,Tanmay Mishra,30,Male,Married,OYCWG8712G,8262498042,tanmaymishra10@outlook.com,"Pune, Maharashtra",Rented,411014,Postgraduate,Self-Employed,10,173744,695,Gold Personal Loan,1012000,14.45,30,1
HDFC-CUST-0541,680240340,Aarav Ghosh,47,Female,Single,SUWQL1112I,7783467854,aaravghosh54@yahoo.com,"Delhi, Delhi",Rented,110001,Graduate,Self-Employed,0,145236,744,Gold Personal Loan,1256000,12.47,18,1
HDFC-CUST-0542,873166402,Trisha Sharma,43,Female,Married,AXNWS6443R,9571141553,trishasharma94@rediffmail.com,"Nagpur, Maharashtra",Owned,440001,Graduate,Salaried,2,185314,777,Gold Personal Loan,960000,11.76,18,1
HDFC-CUST-0543,178725274,Vihaan Jadhav,36,Female,Single,JVBDW7595C,8174920926,vihaanjadhav59@rediffmail.com,"Pune, Maharashtra",Rented,411045,Postgraduate,Salaried,2,136631,763,Gold Personal Loan,1047000,10.21,24,1
HDFC-CUST-0544,829203225,Sai Nair,24,Male,Married,LSPBJ5782F,6742845594,sainair89@icici.com,"Ahmedabad, Gujarat",Owned,380001,Diploma,Self-Employed,8,127751,692,Platinum Personal Loan,679000,15.35,36,1
HDFC-CUST-0545,934400275,Krishna Menon,26,Female,Single,HDNOQ1675R,9556156670,krishnamenon13@outlook.com,"Pune, Maharashtra",Rented,411045,Graduate,Salaried,14,129592,662,Platinum Personal Loan,301000,16.41,42,1
HDFC-CUST-0546,436210646,Trisha Deshmukh,42,Male,Married,GGYYW5996Q,6107743417,trishadeshmukh64@outlook.com,"Nashik, Maharashtra",Rented,422001,Graduate,Salaried,5,106655,764,Platinum Personal Loan,530000,10.11,60,1
HDFC-CUST-0547,101079600,Myra Sharma,28,Female,Single,DOPZC1778L,9265414664,myrasharma60@outlook.com,"Kolhapur, Maharashtra",Owned,416003,Diploma,Salaried,9,193848,712,Gold Personal Loan,1689000,13.94,48,1
HDFC-CUST-0548,434444807,Yashvi Mishra,36,Male,Married,MDSCM2347H,6907163604,yashvimishra59@rediffmail.com,"Pune, Maharashtra",Rented,411014,Postgraduate,Government,5,170313,719,Gold Credit Card Loan,778000,12.55,36,1
HDFC-CUST-0549,234667123,Sai Verma,31,Male,Single,PEWPJ1876J,6315986624,saiverma12@gmail.com,"Bengaluru, Karnataka",Owned,560001,Postgraduate,Student,9,103051,757,Platinum Personal Loan,607000,10.01,24,1
HDFC-CUST-0550,413345693,Meera Agarwal,28,Male,Married,VIBLE5830V,9121280622,meeraagarwal62@icici.com,"Hyderabad, Telangana",Rented,500001,Diploma,Salaried,8,180738,704,Gold Personal Loan,594000,14.22,30,1
HDFC-CUST-0551,208880612,Siya Bose,30,Male,Single,DHZEZ6209Z,8645659352,siyabose22@gmail.com,"Pune, Maharashtra",Owned,411001,12th Pass,Salaried,6,286672,769,Gold Personal Loan,1683000,10.07,48,1
HDFC-CUST-0552,809587577,Ayaan Jadhav,34,Male,Single,LXMDD9852B,6955447835,ayaanjadhav74@gmail.com,"Delhi, Delhi",Rented,110001,Graduate,Salaried,7,205949,672,Platinum Personal Loan,1193000,14.59,24,1
HDFC-CUST-0553,892911084,Nikita Gupta,38,Male,Married,GDCTO5002T,6577442871,nikitagupta64@outlook.com,"Pune, Maharashtra",Rented,411014,Postgraduate,Self-Employed,12,330798,683,Platinum Personal Loan,1199000,14.99,42,1
HDFC-CUST-0554,555149199,Rudra Pandey,33,Female,Married,JVNEO4845E,7982913579,rudrapandey34@outlook.com,"Kolhapur, Maharashtra",Owned,416003,Postgraduate,Self-Employed,1,344572,718,Gold Credit Card Loan,2860000,12.34,30,1
HDFC-CUST-0555,853037764,Nikita Pawar,23,Male,Single,RYZHP3593E,9564167900,nikitapawar90@gmail.com,"Mumbai, Maharashtra",Owned,400001,Graduate,Salaried,0,293468,718,Gold Credit Card Loan,1065000,14.25,30,1
HDFC-CUST-0556,737822998,Nikita Mishra,27,Female,Married,GKHQI4262R,7365617108,nikitamishra75@rediffmail.com,"Gurugram, Haryana",Owned,122001,Postgraduate,Salaried,7,243919,734,Gold Personal Loan,1598000,12.83,12,1
HDFC-CUST-0557,887852946,Yashvi Shetty,35,Female,Single,JIFAL6187X,7632024444,yashvishetty36@rediffmail.com,"Pune, Maharashtra",Owned,411014,Graduate,Salaried,5,223049,718,Gold Personal Loan,2273000,11.74,36,1
HDFC-CUST-0558,934304257,Ayaan Pillai,24,Female,Married,GSMUW3019E,9743671580,ayaanpillai43@gmail.com,"Pune, Maharashtra",Owned,411001,Postgraduate,Salaried,10,391232,718,Gold Personal Loan,3706000,14.15,24,1
HDFC-CUST-0559,994439328,Rohan Nair,46,Male,Married,YRHQC0427N,7628093713,rohannair63@rediffmail.com,"Bengaluru, Karnataka",Rented,560001,10th Pass,Salaried,10,391962,733,Platinum Personal Loan,3098000,13.37,36,1
HDFC-CUST-0560,987702570,Diya Patil,41,Male,Married,BOWYN3061P,8604280283,diyapatil94@gmail.com,"Kolhapur, Maharashtra",Rented,416003,12th Pass,Student,10,293610,750,Gold Personal Loan,3056000,11.33,36,1
HDFC-CUST-0561,886008098,Dhruv Iyer,32,Female,Single,XEYAU7622X,8203591899,dhruviyer18@rediffmail.com,"Kolhapur, Maharashtra",Rented,416003,Postgraduate,Student,5,351836,661,Gold Personal Loan,941000,14.7,12,1
HDFC-CUST-0562,376890017,Saanvi Tiwari,38,Female,Married,XZTSZ8239H,8506387750,saanvitiwari74@rediffmail.com,"Thane, Maharashtra",Owned,400601,Postgraduate,Salaried,6,293008,739,Gold Personal Loan,1898000,11.76,36,1
